ages,list_price,num_reviews,piece_count,play_star_rating,prod_id,review_difficulty,theme_name,val_star_rating,country
9-12,59.99,2.0,646.0,5.0,41194.0,,Elves,3.0,US
8-12,49.99,6.0,460.0,4.5,41187.0,Average,Elves,4.2,US
8-12,39.99,2.0,451.0,4.5,41193.0,Average,Elves,4.5,US
8-12,29.99,8.0,339.0,4.3,41183.0,Average,Elves,4.4,US
8-12,29.99,2.0,360.0,4.0,41192.0,Average,Elves,3.5,US
7-12,19.99,2.0,205.0,5.0,41191.0,Average,Elves,5.0,US
7-12,19.99,2.0,145.0,5.0,41186.0,Average,Elves,3.5,US
7-12,14.99,2.0,149.0,5.0,41190.0,Easy,Elves,5.0,US
7-12,59.99,3.0,637.0,5.0,41185.0,Average,Elves,4.5,US
7-12,9.99,3.0,67.0,5.0,41181.0,Easy,Elves,5.0,US
7-12,19.99,4.0,226.0,5.0,41182.0,Average,Elves,5.0,US
7-12,99.99,4.0,871.0,5.0,41318.0,Average,Friends,4.0,US
6-12,69.99,8.0,622.0,4.6,41314.0,Average,Friends,3.3,US
7-12,69.99,2.0,603.0,5.0,41317.0,Challenging,Friends,5.0,US
6-12,69.99,7.0,722.0,4.6,41340.0,Average,Friends,4.0,US
8-12,59.99,3.0,585.0,3.3,41324.0,Average,Friends,3.7,US
7-12,54.99,,488.0,,41339.0,,Friends,,US
6-12,49.99,6.0,589.0,4.8,41313.0,Easy,Friends,4.0,US
6-12,44.99,1.0,460.0,4.0,41338.0,Average,Friends,1.0,US
6-12,39.99,,370.0,,41320.0,,Friends,,US
7-12,39.99,4.0,402.0,5.0,41323.0,Average,Friends,4.5,US
6-12,39.99,3.0,326.0,4.0,41325.0,Challenging,Friends,3.0,US
6-12,32.99,3.0,378.0,4.7,41336.0,Average,Friends,3.3,US
6-12,29.99,2.0,351.0,5.0,41335.0,Challenging,Friends,5.0,US
6-12,29.99,2.0,307.0,5.0,41322.0,Average,Friends,4.5,US
6-12,29.99,1.0,309.0,5.0,41316.0,Easy,Friends,5.0,US
6-12,29.99,7.0,289.0,3.8,41311.0,Easy,Friends,3.7,US
6-12,24.99,3.0,246.0,5.0,41319.0,Easy,Friends,4.0,US
6-12,24.99,1.0,229.0,5.0,41334.0,Average,Friends,5.0,US
6-12,19.99,1.0,223.0,5.0,41333.0,,Friends,5.0,US
6-12,19.99,,210.0,,41332.0,,Friends,,US
4-7,19.99,,115.0,,10749.0,,Juniors,,US
6-12,19.99,4.0,186.0,5.0,41315.0,Easy,Friends,4.8,US
6-12,14.99,,119.0,,41330.0,,Friends,,US
6-12,14.99,1.0,163.0,5.0,41329.0,Easy,Friends,2.0,US
4-7,9.99,2.0,67.0,5.0,10748.0,Very Easy,Juniors,4.0,US
6-12,9.99,2.0,95.0,4.5,41328.0,Easy,Friends,5.0,US
6-12,9.99,3.0,86.0,2.3,41327.0,Average,Friends,2.7,US
6+,12.99,2.0,249.0,5.0,40171.0,Average,Friends,5.0,US
6-12,29.99,5.0,286.0,5.0,41124.0,Average,Friends,5.0,US
6-12,29.99,5.0,176.0,2.8,41132.0,Easy,Friends,1.8,US
6-12,19.99,8.0,195.0,4.3,41128.0,Average,Friends,4.5,US
5-12,4.99,1.0,62.0,5.0,41303.0,,Friends,5.0,US
8-12,99.99,17.0,1124.0,4.8,41130.0,Average,Friends,4.5,US
7-12,79.99,5.0,774.0,3.8,41134.0,Easy,Friends,2.4,US
6-12,59.99,5.0,575.0,5.0,41126.0,Average,Friends,5.0,US
6-12,39.99,3.0,328.0,4.5,41312.0,Average,Friends,4.5,US
5-12,29.99,18.0,217.0,2.7,41326.0,Easy,Friends,2.6,US
5-12,19.99,,185.0,,41300.0,,Friends,,US
6-12,19.99,1.0,185.0,4.0,41310.0,Easy,Friends,5.0,US
5-12,14.99,1.0,145.0,4.0,41301.0,,Friends,4.0,US
6-12,14.99,6.0,174.0,3.8,41127.0,Average,Friends,4.0,US
5-12,9.99,1.0,79.0,3.0,41306.0,Easy,Friends,5.0,US
5-12,9.99,,86.0,,41309.0,,Friends,,US
5-12,9.99,2.0,77.0,4.5,41123.0,Easy,Friends,4.5,US
5-12,4.99,1.0,45.0,5.0,41302.0,Easy,Friends,5.0,US
16+,349.99,130.0,4634.0,4.7,75827.0,Challenging,Ghostbusters™,4.7,US
8-14,59.99,24.0,556.0,4.6,75828.0,Average,Ghostbusters™,4.3,US
12+,69.99,83.0,962.0,3.7,21313.0,Average,Ideas,4.2,US
10+,34.99,30.0,230.0,4.1,21314.0,Easy,Ideas,3.7,US
12+,149.99,79.0,2049.0,4.8,21310.0,Average,Ideas,4.7,US
14+,119.99,367.0,1969.0,4.6,21309.0,Challenging,Ideas,4.9,US
9+,49.99,23.0,496.0,3.6,21308.0,Easy,Ideas,2.7,US
10+,24.99,33.0,231.0,4.4,21312.0,Easy,Ideas,4.5,US
12+,79.99,51.0,773.0,3.3,21307.0,Average,Ideas,4.0,US
4-7,49.99,,150.0,,10758.0,,Juniors,,US
4-7,29.99,,178.0,,10761.0,,Juniors,,US
4-7,24.99,,85.0,,10757.0,,Juniors,,US
4-7,24.99,,149.0,,10760.0,,Juniors,,US
4-7,19.99,,84.0,,10756.0,,Juniors,,US
4-7,19.99,,95.0,,10759.0,,Juniors,,US
5-8,49.99,1.0,266.0,5.0,10745.0,Challenging,Juniors,5.0,US
4-7,34.99,2.0,191.0,5.0,10744.0,Average,Juniors,4.5,US
4-7,29.99,2.0,175.0,5.0,10734.0,,Juniors,4.0,US
4-7,24.99,3.0,94.0,4.7,10736.0,Average,Juniors,4.7,US
4-7,24.99,1.0,151.0,5.0,10753.0,Easy,Juniors,5.0,US
4-7,19.99,2.0,116.0,5.0,10743.0,Easy,Juniors,5.0,US
4-7,19.99,2.0,100.0,5.0,10746.0,Easy,Juniors,4.5,US
4-7,19.99,,115.0,,10751.0,,Juniors,,US
4-7,19.99,,115.0,,10749.0,,Juniors,,US
4-7,19.99,2.0,95.0,2.5,10742.0,Easy,Juniors,3.0,US
4-7,19.99,1.0,125.0,5.0,10754.0,,Juniors,4.0,US
4-7,19.99,2.0,108.0,4.5,10739.0,Easy,Juniors,4.0,US
4-7,19.99,1.0,110.0,,10740.0,Easy,Juniors,,US
4-7,19.99,,131.0,,10755.0,,Juniors,,US
4-7,14.99,2.0,67.0,5.0,10738.0,Average,Juniors,5.0,US
4-7,14.99,2.0,63.0,4.0,10737.0,Easy,Juniors,4.0,US
4-7,9.99,,73.0,,10750.0,,Juniors,,US
4-7,9.99,8.0,47.0,3.9,10730.0,Very Easy,Juniors,3.9,US
4-7,9.99,3.0,62.0,4.3,10733.0,Easy,Juniors,5.0,US
4-7,9.99,2.0,67.0,5.0,10748.0,Very Easy,Juniors,4.0,US
4-7,9.99,1.0,75.0,5.0,10732.0,,Juniors,5.0,US
4-7,9.99,3.0,59.0,4.3,10731.0,Easy,Juniors,4.3,US
4-7,29.99,1.0,143.0,5.0,10747.0,Average,Juniors,4.0,US
4-7,29.99,5.0,137.0,4.4,10687.0,Very Easy,Juniors,3.8,US
4-7,29.99,1.0,172.0,4.0,10725.0,Very Easy,Juniors,4.0,US
4-7,19.99,3.0,90.0,5.0,10735.0,Easy,Juniors,4.7,US
4-7,14.99,,92.0,,10722.0,,Juniors,,US
4-7,12.99,2.0,58.0,4.0,10726.0,Very Easy,Juniors,3.0,US
4-7,14.99,1.0,70.0,5.0,10723.0,Easy,Juniors,5.0,US
4-7,9.99,,63.0,,10720.0,,Juniors,,US
8-12,129.99,2.0,1019.0,5.0,75930.0,Easy,Indoraptor Rampage at Lockwood Estate,4.0,US
7-12,79.99,1.0,577.0,,75929.0,,Carnotaurus Gyrosphere Escape,,US
7-12,69.99,,609.0,,75933.0,,T. rex Transport,,US
4-7,49.99,,150.0,,10758.0,,Juniors,,US
6-12,39.99,4.0,360.0,4.8,75932.0,Average,Jurassic Park Velociraptor Chase,4.3,US
7-12,39.99,1.0,289.0,3.0,75931.0,Easy,Dilophosaurus Outpost Attack,3.0,US
7-12,39.99,,397.0,,75928.0,,Blue's Helicopter Pursuit,,US
6-12,29.99,2.0,222.0,4.5,75927.0,Average,Stygimoloch Breakout,4.5,US
2-5,29.99,,22.0,,10880.0,,DUPLO®,,US
4-7,24.99,,85.0,,10757.0,,Juniors,,US
10+,19.99,1.0,234.0,3.0,41614.0,Easy,BrickHeadz,5.0,US
6-12,19.99,1.0,126.0,3.0,75926.0,Easy,Pteranodon Chase,2.0,US
4-7,19.99,,84.0,,10756.0,,Juniors,,US
2-5,19.99,1.0,24.0,,10879.0,,DUPLO®,,US
14+,119.99,52.0,1363.0,3.2,76105.0,Average,Marvel Super Heroes,4.0,US
8-14,99.99,7.0,1004.0,4.8,76108.0,Average,Marvel Super Heroes,4.8,US
8-14,69.99,17.0,674.0,4.9,76107.0,Average,Marvel Super Heroes,4.2,US
7-14,39.99,3.0,416.0,3.7,76103.0,Average,Marvel Super Heroes,3.7,US
7-14,29.99,13.0,375.0,4.7,76104.0,Easy,Marvel Super Heroes,4.7,US
6-12,19.99,10.0,223.0,4.4,76102.0,Easy,Marvel Super Heroes,4.9,US
6-12,14.99,13.0,124.0,4.2,76101.0,Easy,Marvel Super Heroes,4.8,US
10+,9.99,3.0,101.0,4.0,41604.0,Average,BrickHeadz,4.5,US
10+,9.99,2.0,105.0,3.0,41605.0,Easy,BrickHeadz,5.0,US
10+,9.99,1.0,113.0,5.0,41606.0,Easy,BrickHeadz,5.0,US
10+,9.99,1.0,136.0,,41607.0,,BrickHeadz,,US
7-14,59.99,6.0,492.0,4.7,76088.0,Average,Marvel Super Heroes,4.0,US
7-14,59.99,7.0,375.0,4.1,76078.0,Easy,Marvel Super Heroes,2.3,US
7-14,49.99,6.0,400.0,4.8,76084.0,Easy,Marvel Super Heroes,4.5,US
7-14,39.99,23.0,375.0,4.4,76083.0,Average,Marvel Super Heroes,3.9,US
7-14,29.99,7.0,358.0,4.7,76100.0,Average,Marvel Super Heroes,4.8,US
2-5,29.99,,38.0,,10876.0,,DUPLO®,,US
7-14,29.99,10.0,377.0,4.8,76077.0,Easy,Marvel Super Heroes,4.3,US
6-12,19.99,6.0,229.0,4.4,76099.0,Easy,Marvel Super Heroes,5.0,US
6-12,19.99,9.0,185.0,3.9,76082.0,Easy,Marvel Super Heroes,4.2,US
6-12,19.99,10.0,160.0,3.9,76076.0,Easy,Marvel Super Heroes,3.9,US
4-7,19.99,1.0,125.0,5.0,10754.0,,Juniors,4.0,US
5-12,9.99,2.0,79.0,3.5,76091.0,Easy,Marvel Super Heroes,3.0,US
5-12,9.99,,86.0,,76090.0,,Marvel Super Heroes,,US
5-12,9.99,,89.0,,76089.0,,Marvel Super Heroes,,US
5-12,9.99,1.0,79.0,5.0,76071.0,Very Easy,Marvel Super Heroes,5.0,US
7-14,29.99,12.0,323.0,4.3,76080.0,Average,Marvel Super Heroes,4.3,US
6-12,29.99,14.0,330.0,4.7,76067.0,Easy,Marvel Super Heroes,4.6,US
7-14,29.99,15.0,358.0,3.8,76060.0,Average,Marvel Super Heroes,4.5,US
6-12,19.99,9.0,197.0,4.3,76079.0,Easy,Marvel Super Heroes,4.8,US
6-12,12.99,25.0,92.0,4.2,76029.0,Very Easy,Marvel Super Heroes,4.4,US
5-12,9.99,10.0,94.0,4.4,76072.0,Very Easy,Marvel Super Heroes,4.6,US
10+,9.99,8.0,96.0,4.0,41590.0,Easy,BrickHeadz,4.4,US
10+,9.99,8.0,93.0,3.9,41592.0,Easy,BrickHeadz,4.1,US
5-12,9.99,4.0,85.0,4.3,76073.0,Easy,Marvel Super Heroes,4.5,US
10+,9.99,4.0,143.0,3.5,41591.0,Easy,BrickHeadz,4.8,US
10+,349.99,38.0,601.0,4.4,31313.0,Challenging,MINDSTORMS®,3.7,US
10-21,197.99,1.0,1.0,5.0,45500.0,Average,MINDSTORMS®,3.0,US
10-21,88.99,6.0,1.0,4.0,45501.0,Very Easy,MINDSTORMS®,3.0,US
10-21,41.99,1.0,1.0,5.0,45506.0,Very Easy,MINDSTORMS®,5.0,US
10-21,31.99,,1.0,,45505.0,,MINDSTORMS®,,US
10-21,31.99,,1.0,,45509.0,,MINDSTORMS®,,US
10+,31.99,3.0,1.0,5.0,45508.0,Average,MINDSTORMS®,3.3,US
8+,29.99,2.0,1.0,5.0,45517.0,Very Easy,MINDSTORMS®,2.5,US
10-21,26.99,2.0,1.0,5.0,45502.0,,MINDSTORMS®,5.0,US
10-21,21.99,1.0,1.0,5.0,45503.0,Easy,MINDSTORMS®,,US
10-21,21.99,,1.0,,45507.0,,MINDSTORMS®,,US
10-21,16.99,,7.0,,45514.0,,MINDSTORMS®,,US
10+,31.99,4.0,1.0,3.0,45504.0,Challenging,MINDSTORMS®,4.0,US
12+,249.99,11.0,2863.0,4.3,21137.0,Challenging,Minecraft™,4.2,US
8+,119.99,2.0,1122.0,5.0,21136.0,Easy,Minecraft™,4.0,US
8+,69.99,7.0,729.0,4.0,21134.0,Average,Minecraft™,3.7,US
8+,59.99,1.0,717.0,5.0,21135.0,Challenging,Minecraft™,5.0,US
8+,49.99,4.0,549.0,4.7,21144.0,Easy,Minecraft™,4.3,US
8+,39.99,1.0,470.0,5.0,21143.0,Average,Minecraft™,5.0,US
8+,29.99,,278.0,,21142.0,,Minecraft™,,US
8+,29.99,6.0,387.0,4.2,21130.0,Easy,Minecraft™,4.2,US
7-14,19.99,4.0,198.0,4.5,21140.0,Average,Minecraft™,5.0,US
7-14,19.99,2.0,241.0,5.0,21141.0,Average,Minecraft™,4.5,US
8+,19.99,16.0,208.0,4.4,21123.0,Easy,Minecraft™,4.4,US
8+,19.99,5.0,247.0,5.0,21129.0,Average,Minecraft™,4.8,US
6-14,14.99,,84.0,,21139.0,,Minecraft™,,US
6-14,14.99,4.0,69.0,5.0,21138.0,Easy,Minecraft™,2.7,US
8+,79.99,14.0,571.0,3.6,21122.0,Easy,Minecraft™,2.2,US
8+,69.99,14.0,706.0,4.6,21125.0,Average,Minecraft™,4.7,US
8+,59.99,6.0,559.0,4.8,21124.0,Average,Minecraft™,4.5,US
8+,59.99,15.0,519.0,4.8,21121.0,Average,Minecraft™,4.5,US
8+,39.99,3.0,318.0,4.5,21126.0,Average,Minecraft™,4.5,US
8+,19.99,16.0,219.0,3.1,21119.0,Average,Minecraft™,3.3,US
5+,3.99,14.0,7.0,4.5,71021.0,Very Easy,Minifigures,4.3,US
5-12,39.99,10.0,169.0,4.3,60153.0,Very Easy,City,3.6,US
5+,3.99,13.0,8.0,4.3,71020.0,Very Easy,Minifigures,4.0,US
5+,3.99,22.0,8.0,4.3,71019.0,Very Easy,Minifigures,4.1,US
5+,3.99,26.0,7.0,4.3,71018.0,Very Easy,Minifigures,3.3,US
9-14,129.99,5.0,1426.0,2.0,70357.0,Challenging,NEXO KNIGHTS™,1.8,US
8-14,59.99,3.0,604.0,4.3,72006.0,Challenging,NEXO KNIGHTS™,4.0,US
8-14,49.99,,569.0,,72005.0,,NEXO KNIGHTS™,,US
8-14,39.99,3.0,506.0,5.0,72004.0,Average,NEXO KNIGHTS™,5.0,US
8-14,29.99,,369.0,,72003.0,,NEXO KNIGHTS™,,US
7-14,19.99,1.0,191.0,4.0,72002.0,Easy,NEXO KNIGHTS™,3.0,US
7-14,19.99,,217.0,,72001.0,,NEXO KNIGHTS™,,US
8-14,24.99,1.0,251.0,5.0,70358.0,Average,NEXO KNIGHTS™,5.0,US
7-14,9.99,2.0,88.0,3.5,70365.0,,NEXO KNIGHTS™,4.0,US
7-14,9.99,1.0,98.0,4.0,70347.0,,NEXO KNIGHTS™,4.0,US
9-14,99.99,17.0,1140.0,4.9,70317.0,Challenging,NEXO KNIGHTS™,4.9,US
9-14,89.99,3.0,840.0,5.0,70352.0,Average,NEXO KNIGHTS™,4.7,US
8-14,69.99,3.0,670.0,5.0,70322.0,Average,NEXO KNIGHTS™,5.0,US
8-14,59.99,1.0,598.0,5.0,70355.0,Average,NEXO KNIGHTS™,4.0,US
8-14,39.99,1.0,393.0,,70354.0,,NEXO KNIGHTS™,,US
8-14,49.99,2.0,516.0,4.5,70321.0,Challenging,NEXO KNIGHTS™,4.5,US
8-14,24.99,2.0,257.0,4.5,70359.0,Easy,NEXO KNIGHTS™,4.0,US
8-14,29.99,1.0,266.0,4.0,70350.0,Average,NEXO KNIGHTS™,3.0,US
8-14,19.99,2.0,208.0,4.5,70349.0,Average,NEXO KNIGHTS™,4.0,US
8-14,19.99,1.0,216.0,5.0,70348.0,Very Easy,NEXO KNIGHTS™,5.0,US
8-14,19.99,3.0,187.0,4.7,70313.0,Average,NEXO KNIGHTS™,4.7,US
7-14,14.99,,153.0,,70361.0,,NEXO KNIGHTS™,,US
7-14,9.99,,79.0,,70362.0,,NEXO KNIGHTS™,,US
7-14,9.99,,83.0,,70366.0,,NEXO KNIGHTS™,,US
7-14,9.99,1.0,80.0,5.0,70364.0,Very Easy,NEXO KNIGHTS™,2.0,US
7-14,9.99,2.0,67.0,4.0,70339.0,Very Easy,NEXO KNIGHTS™,4.0,US
7-14,9.99,2.0,75.0,3.5,70337.0,Easy,NEXO KNIGHTS™,4.0,US
7-14,9.99,,66.0,,70363.0,,NEXO KNIGHTS™,,US
8-14,9.99,,69.0,,70336.0,,NEXO KNIGHTS™,,US
7-14,9.99,1.0,64.0,5.0,70338.0,Very Easy,NEXO KNIGHTS™,4.0,US
6+,14.99,,30.0,,853516.0,,NEXO KNIGHTS™,,US
7-14,3.99,8.0,10.0,3.1,70372.0,Very Easy,NEXO KNIGHTS™,3.3,US
9-14,159.99,52.0,2295.0,4.7,70618.0,Challenging,THE LEGO® NINJAGO® MOVIE™,4.8,US
16+,299.99,88.0,4867.0,4.8,70620.0,Challenging,THE LEGO® NINJAGO® MOVIE™,4.8,US
9-14,99.99,15.0,1403.0,4.5,70617.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,US
9-14,89.99,11.0,1202.0,4.7,70632.0,Average,THE LEGO® NINJAGO® MOVIE™,4.4,US
9-14,79.99,9.0,830.0,4.6,70656.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,US
9-14,79.99,6.0,914.0,4.8,70616.0,Average,THE LEGO® NINJAGO® MOVIE™,4.7,US
8-14,69.99,6.0,765.0,3.8,70643.0,Average,NINJAGO®,4.2,US
9-14,69.99,19.0,944.0,3.6,70615.0,Average,THE LEGO® NINJAGO® MOVIE™,4.6,US
8-14,59.99,8.0,747.0,4.3,70613.0,Average,THE LEGO® NINJAGO® MOVIE™,4.5,US
9-14,59.99,8.0,876.0,4.7,70614.0,Average,THE LEGO® NINJAGO® MOVIE™,4.6,US
8-14,49.99,2.0,556.0,4.5,70642.0,Average,NINJAGO®,4.5,US
8-14,49.99,7.0,521.0,4.7,70631.0,Average,THE LEGO® NINJAGO® MOVIE™,5.0,US
8-14,49.99,29.0,544.0,4.6,70612.0,Average,THE LEGO® NINJAGO® MOVIE™,4.5,US
8-14,39.99,,530.0,,70640.0,,NINJAGO®,,US
9-14,39.99,4.0,552.0,4.3,70641.0,Challenging,NINJAGO®,4.3,US
7-14,29.99,3.0,308.0,5.0,70639.0,Average,NINJAGO®,4.3,US
8-14,29.99,21.0,494.0,4.6,70611.0,Average,THE LEGO® NINJAGO® MOVIE™,4.8,US
7-14,29.99,10.0,312.0,3.5,70608.0,Easy,THE LEGO® NINJAGO® MOVIE™,3.6,US
7-14,29.99,6.0,341.0,4.4,70609.0,Easy,THE LEGO® NINJAGO® MOVIE™,4.2,US
8-14,29.99,7.0,341.0,4.2,70610.0,Average,THE LEGO® NINJAGO® MOVIE™,4.6,US
7-14,19.99,3.0,257.0,5.0,70638.0,Average,NINJAGO®,5.0,US
7-14,19.99,8.0,217.0,4.1,70629.0,Easy,THE LEGO® NINJAGO® MOVIE™,4.1,US
7-14,19.99,18.0,233.0,4.6,70607.0,Easy,THE LEGO® NINJAGO® MOVIE™,4.5,US
4-7,19.99,,131.0,,10755.0,,Juniors,,US
6-14,9.99,1.0,48.0,5.0,70628.0,Very Easy,THE LEGO® NINJAGO® MOVIE™,5.0,US
6-14,9.99,,61.0,,70633.0,,NINJAGO®,,US
6-14,9.99,1.0,68.0,4.0,70635.0,Very Easy,NINJAGO®,3.0,US
6-14,9.99,2.0,73.0,5.0,70637.0,Easy,NINJAGO®,3.5,US
6-14,9.99,11.0,109.0,4.5,70606.0,Easy,THE LEGO® NINJAGO® MOVIE™,4.8,US
6-14,9.99,,69.0,,70634.0,,NINJAGO®,,US
6-14,9.99,,69.0,,70636.0,,NINJAGO®,,US
10+,9.99,7.0,102.0,4.0,41487.0,Easy,BrickHeadz,4.7,US
10+,9.99,5.0,89.0,3.2,41488.0,Very Easy,BrickHeadz,4.0,US
9-14,79.99,8.0,754.0,4.6,70605.0,Average,NINJAGO®,4.1,US
8-14,39.99,6.0,439.0,4.8,70592.0,Average,NINJAGO®,4.8,US
8-14,29.99,5.0,313.0,4.2,70624.0,Average,NINJAGO®,4.0,US
7-14,29.99,7.0,360.0,4.4,70623.0,Average,NINJAGO®,4.1,US
7-14,29.99,8.0,294.0,3.9,70603.0,Average,NINJAGO®,4.1,US
7-14,19.99,12.0,221.0,4.1,70601.0,Easy,NINJAGO®,3.8,US
6-14,9.99,7.0,83.0,4.3,70621.0,Easy,NINJAGO®,4.8,US
5+,3.99,22.0,8.0,4.3,71019.0,Very Easy,Minifigures,4.1,US
6+,754.99,8.0,2455.0,3.7,2000431.0,Average,SERIOUS PLAY®,2.9,US
6+,484.99,2.0,4900.0,5.0,2000409.0,Easy,SERIOUS PLAY®,5.0,US
6+,36.99,10.0,219.0,3.9,2000414.0,Easy,SERIOUS PLAY®,3.3,US
6+,789.99,7.0,2631.0,4.7,2000430.0,Easy,SERIOUS PLAY®,3.6,US
8-14,99.99,2.0,841.0,5.0,75889.0,Average,Speed Champions,4.5,US
7-14,29.99,4.0,391.0,5.0,75888.0,Average,Speed Champions,4.8,US
7-14,14.99,9.0,183.0,4.8,75884.0,Easy,Speed Champions,4.8,US
7-14,14.99,3.0,179.0,5.0,75886.0,Easy,Speed Champions,5.0,US
7-14,14.99,13.0,203.0,4.5,75885.0,Average,Speed Champions,4.5,US
8-14,99.99,8.0,941.0,4.6,75883.0,Average,Speed Champions,4.3,US
7-14,29.99,12.0,366.0,4.5,75881.0,Easy,Speed Champions,4.4,US
7-14,14.99,3.0,163.0,5.0,75887.0,Easy,Speed Champions,5.0,US
7-14,14.99,12.0,196.0,4.5,75877.0,Easy,Speed Champions,4.4,US
7-14,14.99,10.0,161.0,4.7,75880.0,Easy,Speed Champions,4.7,US
7-14,14.99,11.0,184.0,4.8,75879.0,Easy,Speed Champions,4.7,US
7-14,14.99,19.0,181.0,4.7,75878.0,Easy,Speed Champions,4.8,US
7-14,14.99,28.0,185.0,4.5,75871.0,Easy,Speed Champions,4.4,US
7-14,14.99,9.0,166.0,4.9,75872.0,Average,Speed Champions,4.9,US
9-14,169.99,4.0,1413.0,4.0,75212.0,Average,Star Wars™,3.8,US
9-14,69.99,7.0,519.0,5.0,75211.0,Average,Star Wars™,3.7,US
8-12,39.99,2.0,464.0,4.0,75210.0,Easy,Star Wars™,3.5,US
7-12,29.99,5.0,229.0,4.4,75208.0,Easy,Star Wars™,4.2,US
7-12,29.99,4.0,345.0,4.5,75209.0,Easy,Star Wars™,4.3,US
8-14,29.99,,104.0,,75537.0,,Star Wars™,,US
7-14,24.99,2.0,101.0,4.0,75536.0,Easy,Star Wars™,4.5,US
8-14,24.99,,101.0,,75535.0,,Star Wars™,,US
6-12,14.99,3.0,102.0,4.0,75206.0,Very Easy,Star Wars™,4.3,US
6-12,14.99,4.0,99.0,4.3,75207.0,Very Easy,Star Wars™,4.0,US
10+,9.99,1.0,149.0,2.0,41609.0,Very Easy,BrickHeadz,4.0,US
10+,9.99,1.0,141.0,2.0,41608.0,Very Easy,BrickHeadz,4.0,US
14+,499.99,84.0,4016.0,4.5,75159.0,Challenging,Star Wars™,3.5,US
14+,199.99,201.0,1996.0,3.9,75060.0,Challenging,Star Wars™,4.5,US
9-14,159.99,31.0,1416.0,4.6,75190.0,Average,Star Wars™,4.4,US
9-14,149.99,33.0,1376.0,4.1,75189.0,Challenging,Star Wars™,3.9,US
9-14,109.99,23.0,780.0,4.7,75188.0,Average,Star Wars™,4.0,US
10-16,99.99,79.0,1106.0,4.6,75187.0,Average,Star Wars™,4.6,US
9-14,89.99,39.0,863.0,4.2,75156.0,Average,Star Wars™,4.4,US
8-14,89.99,5.0,775.0,4.8,75186.0,Challenging,Star Wars™,4.4,US
9-14,84.99,4.0,746.0,4.5,75202.0,Easy,Star Wars™,4.0,US
8-14,79.99,22.0,630.0,4.5,75179.0,Average,Star Wars™,3.9,US
8-14,79.99,71.0,717.0,4.7,75102.0,Average,Star Wars™,4.1,US
8-14,79.99,56.0,659.0,4.6,75155.0,Average,Star Wars™,3.9,US
8-14,79.99,3.0,836.0,5.0,75180.0,Average,Star Wars™,3.7,US
8-14,69.99,6.0,557.0,4.2,75185.0,Challenging,Star Wars™,4.4,US
8-14,59.99,51.0,691.0,4.8,75172.0,Average,Star Wars™,4.4,US
10-14,54.99,11.0,452.0,4.2,75532.0,Challenging,Star Wars™,4.4,US
8-14,49.99,12.0,457.0,4.4,75178.0,Easy,Star Wars™,3.6,US
9-14,49.99,9.0,554.0,3.9,75177.0,Challenging,Star Wars™,3.8,US
8-14,39.99,14.0,376.0,4.0,75205.0,Easy,Star Wars™,3.3,US
8-14,39.99,37.0,370.0,2.2,75201.0,Easy,Star Wars™,1.8,US
8-14,34.99,5.0,179.0,4.3,75530.0,Average,Star Wars™,3.4,US
7-12,29.99,25.0,241.0,4.1,75200.0,Easy,Star Wars™,4.1,US
7-12,29.99,13.0,278.0,4.9,75204.0,Easy,Star Wars™,4.2,US
7-12,29.99,27.0,277.0,4.6,75174.0,Easy,Star Wars™,4.1,US
7-12,29.99,19.0,157.0,3.4,75199.0,Easy,Star Wars™,1.9,US
8-14,29.99,14.0,294.0,4.6,75176.0,Easy,Star Wars™,3.7,US
7-12,24.99,38.0,282.0,4.5,75183.0,Easy,Star Wars™,4.7,US
8-12,24.99,37.0,262.0,4.3,75168.0,Easy,Star Wars™,4.3,US
8-14,24.99,27.0,305.0,4.6,75182.0,Easy,Star Wars™,4.4,US
7-12,24.99,32.0,208.0,4.4,75169.0,Easy,Star Wars™,4.4,US
8-14,24.99,7.0,92.0,4.1,75529.0,Easy,Star Wars™,3.9,US
8-14,24.99,12.0,86.0,4.4,75117.0,Easy,Star Wars™,4.4,US
7-14,24.99,3.0,100.0,3.3,75531.0,Very Easy,Star Wars™,4.0,US
8-14,24.99,3.0,85.0,4.7,75528.0,Easy,Star Wars™,4.7,US
6-12,19.99,3.0,188.0,4.0,75196.0,Easy,Star Wars™,4.0,US
6-12,19.99,4.0,216.0,4.5,75195.0,Easy,Star Wars™,4.5,US
8-14,19.99,1.0,94.0,4.0,75526.0,Easy,Star Wars™,4.0,US
6-12,14.99,14.0,97.0,4.2,75198.0,Easy,Star Wars™,4.1,US
6-12,14.99,15.0,108.0,3.8,75197.0,Very Easy,Star Wars™,3.9,US
6-12,14.99,40.0,125.0,4.5,75167.0,Very Easy,Star Wars™,4.8,US
6-12,14.99,25.0,117.0,4.3,75166.0,Very Easy,Star Wars™,4.3,US
6-12,9.99,9.0,92.0,4.7,75193.0,Easy,Star Wars™,4.7,US
6-12,9.99,3.0,91.0,4.7,75194.0,Easy,Star Wars™,4.0,US
10+,9.99,2.0,91.0,3.0,41485.0,Easy,BrickHeadz,4.0,US
6-12,9.99,6.0,109.0,4.8,75160.0,Easy,Star Wars™,4.8,US
10+,9.99,5.0,130.0,4.3,41603.0,Easy,BrickHeadz,4.8,US
